MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.32,29.0,4.788644,0.984227,1086.0,3.425868,33.76,-117.98,1.969
4.2386,27.0,4.915851,0.990215,1861.0,3.641879,33.76,-117.94,1.842
4.0508,27.0,4.962319,0.942029,1036.0,3.002899,33.76,-117.97,1.839
4.05,21.0,4.471318,1.026357,2613.0,4.051163,33.76,-117.93,1.779
4.4732,29.0,5.482979,0.946809,1849.0,3.934043,33.77,-117.89,1.948
3.9613,35.0,5.173127,0.976744,1726.0,4.459948,33.77,-117.9,1.823
3.8506,22.0,4.944846,1.030204,5254.0,3.44977,33.76,-117.91,1.674
2.8438,26.0,4.639053,1.047337,662.0,3.91716,33.76,-117.92,1.743
5.4485,25.0,5.685714,0.991837,976.0,3.983673,33.74,-117.95,2.252
4.4766,24.0,5.670762,1.140049,1101.0,2.70516,33.71,-117.98,2.3
4.875,26.0,5.429119,1.011494,817.0,3.130268,33.69,-117.95,2.304
3.0417,25.0,4.926606,1.171254,554.0,1.69419,33.67,-117.95,1.373
6.8226,26.0,7.977679,1.013393,639.0,2.852679,33.66,-117.95,3.298
4.2159,18.0,5.705556,1.144444,436.0,2.422222,33.65,-117.98,2.113
5.5501,17.0,6.662651,1.008032,1520.0,3.052209,33.72,-117.92,2.742
5.5702,19.0,5.356436,1.050743,2243.0,2.77599,33.71,-117.96,3.426
6.9261,24.0,7.150754,1.035176,1954.0,3.273032,33.69,-117.95,2.846
7.8195,16.0,8.602349,1.058725,2142.0,3.59396,33.7,-117.98,3.905
6.091,20.0,7.229167,1.020833,1319.0,3.053241,33.69,-117.96,2.904
4.4148,17.0,5.856305,0.997067,952.0,2.791789,33.7,-117.98,2.392
5.7117,16.0,5.774882,1.037915,986.0,2.336493,33.69,-117.98,2.472
5.6765,25.0,6.279743,1.061093,1809.0,2.90836,33.67,-117.97,2.651
7.5699,19.0,8.127572,1.020576,2302.0,3.15775,33.66,-117.96,3.333
4.2165,15.0,4.962085,1.048973,1729.0,2.731438,33.67,-117.99,2.346
5.5514,26.0,6.618519,1.018519,801.0,2.966667,33.72,-117.99,2.557
1.6705,12.0,3.147208,1.088832,1441.0,1.82868,33.69,-117.99,3.5
6.0102,12.0,5.219766,1.128739,1605.0,2.087126,33.71,-118.04,3.969
10.5424,16.0,7.598616,1.041522,1490.0,2.577855,33.73,-118.06,5.00001
1.8015,26.0,3.540816,1.043367,515.0,1.313776,33.77,-118.09,0.62
1.6111,26.0,3.656134,1.072491,692.0,1.286245,33.76,-118.08,0.543
4.525,30.0,5.184049,1.107362,2269.0,3.480061,33.75,-118.01,1.86
5.5599,26.0,6.21608,1.021776,1902.0,3.18593,33.73,-118.02,2.341
3.9855,35.0,6.536278,1.100946,1249.0,3.940063,33.76,-118.01,1.919
3.4327,24.0,5.015152,1.011364,687.0,2.602273,33.77,-118.0,1.928
2.9083,14.0,3.648208,1.039088,982.0,3.198697,33.76,-118.0,1.792
3.0,21.0,4.587455,1.083233,1511.0,1.822678,33.77,-118.03,2.212
5.0102,25.0,5.89258,1.070875,1969.0,2.180509,33.78,-118.08,3.401
5.7018,24.0,6.490226,1.019549,2286.0,3.437594,33.83,-118.05,2.867
3.8512,17.0,3.938124,1.02994,1112.0,2.219561,33.83,-118.06,1.638
5.2542,26.0,5.606667,0.971111,1377.0,3.06,33.81,-118.05,2.346
5.6094,24.0,6.290141,0.977465,1162.0,3.273239,33.85,-118.04,2.792
4.5,28.0,5.102117,1.043587,2112.0,2.630137,33.84,-118.01,2.021
4.9777,34.0,6.407895,1.006579,957.0,3.148026,33.85,-117.99,2.126
4.0039,30.0,5.180602,1.086957,885.0,2.959866,33.84,-118.0,1.951
3.139,25.0,4.240481,1.078824,4188.0,2.797595,33.87,-118.01,1.857
3.0147,17.0,4.362617,1.003738,1662.0,3.106542,33.87,-117.99,2.17
4.5033,21.0,5.258097,1.032389,2539.0,2.569838,33.89,-117.99,1.605
9.0683,15.0,7.226236,1.030418,1992.0,3.787072,33.89,-117.97,3.674
4.1016,14.0,20.939394,3.666667,141.0,2.136364,39.2,-120.15,2.833
3.0057,22.0,6.751462,1.669591,919.0,2.687135,39.24,-120.02,0.936
1.8269,32.0,4.445545,1.465347,825.0,2.722772,39.24,-120.02,2.25
1.7375,52.0,4.81203,1.056391,523.0,1.966165,38.9,-121.07,1.222
3.3802,17.0,5.75656,1.04519,1683.0,2.453353,38.86,-121.12,2.165
4.2723,23.0,5.531773,1.0,787.0,2.632107,38.91,-121.15,1.931
4.9,12.0,6.566485,1.04918,1556.0,2.834244,38.72,-121.24,2.037
4.2259,3.0,6.495501,1.143638,8361.0,2.686697,38.77,-121.33,1.693
3.5265,11.0,5.285115,1.092243,1390.0,2.914046,38.8,-121.22,1.248
6.0,20.0,6.007707,0.963391,1405.0,2.707129,38.87,-121.19,2.094
3.5607,21.0,6.121061,1.06136,1758.0,2.915423,38.83,-121.21,1.519
4.0282,16.0,5.842593,1.001852,1630.0,3.018519,39.0,-121.3,1.264
2.7083,16.0,5.45045,1.027027,726.0,3.27027,38.97,-121.31,0.821
4.4958,19.0,5.899767,1.074592,1206.0,2.811189,38.92,-121.22,1.926
2.7656,31.0,5.404167,1.079167,765.0,3.1875,38.9,-121.28,0.936
2.3696,17.0,5.765743,1.133501,1182.0,2.97733,39.04,-120.99,1.668
2.8603,17.0,6.427562,1.374558,736.0,2.600707,39.15,-120.87,1.289
2.5156,18.0,6.139303,1.323383,543.0,2.701493,39.79,-120.53,0.719
3.0625,19.0,5.607143,1.078571,366.0,2.614286,39.8,-120.15,0.825
4.3176,52.0,6.251418,1.045369,1269.0,2.398866,33.97,-117.39,1.362
3.575,51.0,6.060403,1.080537,709.0,2.379195,33.96,-117.4,1.255
5.0194,38.0,5.961207,1.025862,649.0,2.797414,33.97,-117.4,1.489
2.7452,33.0,4.956427,1.021786,1691.0,3.684096,33.96,-117.42,0.981
2.4435,22.0,4.12537,1.067127,2096.0,2.069102,33.94,-117.41,1.185
4.0526,36.0,5.639506,1.096296,1425.0,3.518519,33.95,-117.43,1.045
2.4922,31.0,5.011811,1.031496,686.0,2.700787,33.93,-117.43,1.094
4.375,33.0,6.039648,1.039648,715.0,3.14978,33.93,-117.44,1.299
3.05,33.0,6.868597,1.269488,1753.0,3.904232,34.02,-117.43,0.978
4.2321,9.0,6.357809,1.027972,3015.0,3.513986,34.02,-117.42,1.628
1.9052,38.0,4.203774,1.077358,1697.0,3.201887,34.0,-117.41,0.834
4.566,18.0,7.236324,1.196937,1738.0,3.803063,33.99,-117.43,1.169
3.1859,26.0,5.838323,1.147705,1921.0,3.834331,33.94,-117.6,1.531
1.625,29.0,6.65,1.05,136.0,3.4,33.94,-117.56,1.643
5.9333,17.0,6.917749,0.961039,1581.0,3.422078,33.95,-117.55,2.294
3.5208,21.0,5.021127,1.0,476.0,3.352113,33.92,-117.46,1.211
3.5227,35.0,5.612903,1.053763,1056.0,3.784946,33.94,-117.46,1.054
3.6071,7.0,4.887775,1.068768,5271.0,2.517192,33.9,-117.49,1.591
4.2207,22.0,5.563945,1.026194,1869.0,2.879815,33.91,-117.48,1.411
5.536,13.0,6.119175,1.043545,3920.0,2.994652,33.88,-117.64,2.048
5.5362,7.0,7.067742,1.045161,1156.0,3.729032,33.83,-117.53,1.956
5.1365,14.0,6.754919,1.037567,1877.0,3.357782,33.82,-117.52,2.15
5.1045,14.0,7.395498,1.07717,1001.0,3.21865,33.87,-117.33,1.613
2.9542,15.0,6.074581,1.143075,2317.0,3.526636,33.85,-117.3,1.279
2.7232,12.0,7.289308,1.314465,523.0,3.289308,33.84,-117.26,1.232
4.1883,15.0,5.341909,1.077178,2805.0,2.327801,33.96,-117.34,1.845
3.175,27.0,4.791045,0.955224,214.0,3.19403,34.0,-117.34,1.016
5.6409,3.0,7.837746,1.083262,8437.0,3.602477,33.97,-117.21,1.977
3.0907,13.0,5.743537,1.186395,4885.0,3.323129,33.92,-117.27,1.272
2.3276,23.0,5.625445,1.064057,1984.0,1.765125,33.7,-117.2,0.924
2.6322,10.0,4.991614,0.951782,1323.0,2.773585,33.73,-117.16,1.407
3.7538,4.0,5.251326,1.060445,2912.0,3.088017,33.54,-117.16,1.475
4.3833,6.0,7.562753,1.17004,750.0,3.036437,33.56,-117.1,3.076
3.475,6.0,6.352941,1.058824,43.0,2.529412,33.53,-117.19,1.875
1.9961,13.0,4.996287,1.074876,6159.0,1.905631,33.73,-116.99,0.978
1.7847,23.0,4.423841,1.036897,2770.0,2.620624,33.75,-116.95,1.095
3.069,20.0,5.237832,1.076327,2306.0,2.550885,33.73,-116.96,0.87
3.2371,21.0,5.996078,1.058824,2233.0,2.918954,33.73,-116.95,0.945
3.7175,17.0,6.606914,1.089629,2344.0,3.00128,33.73,-116.94,1.2
2.0135,21.0,4.530303,1.04697,2108.0,3.193939,33.79,-116.96,0.83
2.0577,12.0,6.372727,1.181818,434.0,3.945455,33.79,-116.89,0.567
2.5612,5.0,5.740586,1.061367,1714.0,2.390516,33.76,-116.87,1.308
2.7788,18.0,7.040541,1.594595,174.0,2.351351,33.84,-116.86,0.911
2.1581,33.0,4.272727,0.943182,267.0,3.034091,33.93,-116.98,0.683
2.2321,34.0,4.919629,1.140649,1820.0,2.812983,33.93,-116.9,0.718
3.5882,21.0,13.568627,2.788235,658.0,2.580392,33.71,-116.68,1.611
2.183,16.0,6.300676,1.396959,1346.0,2.273649,33.49,-116.6,1.135
2.7219,15.0,6.724138,1.365396,4122.0,2.493648,33.82,-116.39,0.744
1.7388,12.0,5.768836,1.335616,1315.0,2.251712,33.94,-116.51,0.66
4.0417,5.0,7.640212,1.530864,1420.0,2.504409,33.98,-116.5,1.464
3.6875,17.0,10.033708,1.930337,853.0,1.916854,33.84,-116.52,1.304
1.9167,16.0,6.27883,1.781411,1687.0,2.903614,33.87,-116.54,0.704
2.9647,16.0,7.537023,1.635004,3048.0,2.279731,33.85,-116.53,1.109
2.5885,28.0,6.26791,1.372388,3470.0,2.589552,33.84,-116.53,1.59
3.4886,13.0,6.840724,1.306787,3189.0,2.885973,33.85,-116.52,1.125
2.5212,21.0,5.897924,1.335063,3623.0,2.089389,33.82,-116.52,1.452
2.6083,36.0,6.685606,1.511364,451.0,1.708333,33.83,-116.56,3.219
3.4394,12.0,9.799209,2.017391,2548.0,2.014229,33.81,-116.52,1.622
3.1493,24.0,7.307323,1.460984,1721.0,2.066026,33.81,-116.54,1.994
3.1364,25.0,7.626822,1.594752,581.0,1.693878,33.76,-116.57,3.016
2.25,20.0,6.5,1.451351,1304.0,1.762162,33.69,-116.5,2.481
2.5489,18.0,11.901869,2.163551,411.0,1.920561,33.78,-116.53,2.205
2.6298,14.0,9.425,2.02,1711.0,1.711,33.79,-116.48,1.452
3.6161,9.0,5.490079,1.196429,2283.0,2.264881,33.8,-116.45,0.991
3.0021,19.0,5.934803,1.299137,2242.0,2.149569,33.72,-116.37,1.523
2.2439,18.0,7.426829,1.692073,955.0,1.455793,33.77,-116.44,0.975
3.6354,7.0,6.307153,1.165498,2248.0,3.152875,33.66,-116.31,0.98
2.8648,29.0,4.740586,0.924686,918.0,3.841004,33.73,-116.23,0.721
1.9306,22.0,4.176471,1.326797,664.0,4.339869,33.66,-116.17,0.475
1.6154,17.0,62.422222,14.111111,83.0,1.844444,33.97,-114.49,0.875
1.6395,20.0,4.920792,1.188119,1135.0,3.745875,33.49,-114.68,0.444
3.1917,14.0,6.641593,1.49115,515.0,2.278761,33.64,-114.57,0.734
3.776,52.0,6.222222,1.10101,975.0,1.969697,38.57,-121.44,1.645
2.6976,52.0,4.433551,1.052288,904.0,1.969499,38.58,-121.47,1.093
1.625,52.0,3.032086,1.032086,272.0,1.454545,38.57,-121.48,1.875
2.9191,52.0,4.742547,1.00813,764.0,2.070461,38.56,-121.46,1.118
2.5417,50.0,5.964981,1.120623,532.0,2.070039,38.56,-121.43,1.259
2.9821,46.0,4.398964,0.992228,726.0,1.880829,38.55,-121.44,0.97
1.9013,35.0,3.342857,1.004396,987.0,2.169231,38.56,-121.49,0.869
1.0649,43.0,3.564626,1.061224,1320.0,4.489796,38.56,-121.51,1.375
2.8417,45.0,5.078727,1.056951,1341.0,2.246231,38.55,-121.51,1.379
3.0033,52.0,5.223796,1.110482,667.0,1.889518,38.56,-121.49,1.035
5.6402,52.0,6.214286,1.015625,957.0,2.136161,38.55,-121.5,2.098
7.1035,52.0,7.269565,1.043478,832.0,2.411594,38.55,-121.48,2.287
2.7787,47.0,4.75,1.02459,810.0,3.319672,38.54,-121.45,0.56
2.9737,37.0,4.580087,0.969697,588.0,2.545455,38.53,-121.41,0.721
2.8298,37.0,5.349727,1.002732,1171.0,3.199454,38.53,-121.42,0.712
2.3272,37.0,4.746959,1.051095,1089.0,2.649635,38.53,-121.44,0.806
2.1975,41.0,5.373802,1.094249,1841.0,2.940895,38.54,-121.48,0.735
3.6196,5.0,4.991045,1.19403,1341.0,2.001493,38.49,-121.52,1.528
2.5926,24.0,4.77561,0.980488,723.0,3.526829,38.51,-121.48,0.723
2.6613,26.0,5.19,1.003333,986.0,3.286667,38.49,-121.49,0.777
3.3689,32.0,5.945185,1.074074,2032.0,3.01037,38.49,-121.5,0.834
2.4741,34.0,5.611111,1.156863,848.0,2.771242,38.53,-121.45,0.87
1.8007,37.0,4.93705,1.057554,1607.0,2.890288,38.53,-121.46,0.654
2.8139,15.0,5.571932,1.002821,4769.0,3.363188,38.51,-121.42,0.904
2.9571,28.0,5.21576,0.956848,1638.0,3.073171,38.48,-121.45,1.031
3.363,17.0,5.64454,1.046681,7235.0,3.098501,38.49,-121.42,1.03
4.3644,19.0,5.854783,1.0117,3517.0,2.420509,38.56,-121.39,1.374
0.9204,43.0,4.164557,1.012658,1253.0,5.28692,38.59,-121.48,0.821
8.4016,33.0,7.376045,0.994429,863.0,2.4039,38.57,-121.39,3.387
3.8672,36.0,5.769565,0.908696,613.0,2.665217,38.6,-121.42,1.114
2.1694,33.0,4.550696,1.145129,1100.0,2.186879,38.61,-121.43,0.957
3.089,18.0,3.997126,1.081609,2803.0,1.61092,38.58,-121.41,1.414
5.0497,38.0,6.537445,1.046256,1176.0,2.590308,38.58,-121.38,1.917
5.0492,35.0,6.652542,1.031073,993.0,2.805085,38.61,-121.36,1.441
7.8031,18.0,7.153509,1.0,599.0,2.627193,38.58,-121.34,2.672
3.5625,41.0,5.16,0.96,356.0,2.373333,38.62,-121.38,1.153
1.8571,31.0,3.468468,1.018018,1079.0,2.43018,38.63,-121.4,0.987
1.6641,43.0,4.62844,1.03211,604.0,2.770642,38.63,-121.43,0.67
1.4387,37.0,5.117347,1.246599,1513.0,2.573129,38.62,-121.44,0.61
3.2039,8.0,5.034946,1.030914,2161.0,2.90457,38.65,-121.46,1.034
2.5643,37.0,4.763975,0.978261,1147.0,3.562112,38.62,-121.45,0.598
0.9379,34.0,4.38,1.16,263.0,2.63,38.61,-121.45,0.675
3.625,31.0,5.443243,0.978378,563.0,3.043243,38.7,-121.47,0.913
3.6484,18.0,6.49835,1.070957,1861.0,3.070957,38.7,-121.37,0.95
4.3118,20.0,5.764849,0.994304,3455.0,2.811229,38.68,-121.35,1.2
3.5403,18.0,5.378819,1.057705,3789.0,2.572301,38.68,-121.35,0.986
3.6989,13.0,4.820549,0.985222,4251.0,2.991555,38.69,-121.36,0.933
3.1858,34.0,6.346154,1.330769,355.0,2.730769,38.65,-121.38,1.095
2.5556,24.0,4.864905,1.129222,1631.0,2.395007,38.66,-121.35,1.057
4.0036,13.0,5.843931,1.040462,1363.0,2.626204,38.63,-121.34,1.617
2.6023,22.0,4.741333,1.088,875.0,2.333333,38.61,-121.34,1.422
6.2817,25.0,6.65625,0.948438,1635.0,2.554688,38.6,-121.33,2.882
3.3182,24.0,5.889117,1.082136,1284.0,2.63655,38.63,-121.29,2.13
6.6238,17.0,6.238994,0.949686,316.0,1.987421,38.61,-121.31,3.267
4.7381,26.0,6.007491,0.917603,751.0,2.812734,38.66,-121.31,1.405
5.078,26.0,5.92268,0.994845,500.0,2.57732,38.66,-121.32,1.634
5.2949,33.0,7.188406,1.047101,842.0,3.050725,38.65,-121.27,1.733
10.2264,36.0,8.571429,1.142857,30.0,2.142857,38.63,-121.28,3.5
2.8226,17.0,5.190067,1.056351,2755.0,2.631328,38.71,-121.3,0.999
3.5893,25.0,5.769585,0.953917,587.0,2.705069,38.68,-121.32,1.464
4.8224,27.0,5.825073,1.029155,970.0,2.827988,38.67,-121.31,1.155
3.6995,13.0,4.94213,0.993056,779.0,1.803241,38.69,-121.3,1.349
3.8603,22.0,5.35426,0.928251,545.0,2.443946,38.68,-121.31,1.343
5.7133,13.0,6.75625,1.016667,1585.0,3.302083,38.7,-121.24,1.668
3.8906,15.0,4.832386,0.982955,723.0,2.053977,38.67,-121.27,1.287
3.4506,10.0,5.356715,1.093242,2954.0,2.526946,38.68,-121.22,1.39
6.1359,52.0,8.275862,1.517241,6675.0,230.172414,38.69,-121.15,2.25
3.0,37.0,4.890625,1.042969,686.0,2.679688,38.68,-121.17,1.219
6.2503,2.0,8.408163,1.188435,4438.0,3.019048,38.66,-121.13,2.225
7.2582,4.0,7.376841,1.047523,3857.0,2.58166,38.63,-121.24,2.732
2.5035,24.0,5.391626,1.12069,2149.0,2.646552,38.59,-121.32,1.237
2.8021,33.0,6.235602,1.036649,554.0,2.900524,38.55,-121.36,1.188
5.0622,16.0,6.140162,0.997305,1203.0,3.242588,38.56,-121.35,1.324
5.8831,19.0,6.881188,1.024752,1320.0,3.267327,38.44,-121.27,2.099
4.3879,2.0,7.105691,1.150407,2816.0,2.861789,38.46,-121.35,1.444
5.7452,14.0,7.028509,1.019737,1439.0,3.155702,38.44,-121.34,2.409
3.3281,18.0,4.885397,0.927911,1755.0,3.243993,38.42,-121.37,0.912
7.0326,10.0,6.670968,0.987097,478.0,3.083871,38.37,-121.13,2.411
4.4107,17.0,6.426966,1.134831,626.0,3.516854,38.31,-121.27,1.516
3.215,19.0,4.837931,0.951724,901.0,3.106897,38.26,-121.3,1.046
4.1179,4.0,6.427072,1.115425,3077.0,3.228751,38.26,-121.32,1.346
1.6458,52.0,4.292453,1.0,429.0,2.023585,38.26,-121.51,0.528
5.7763,14.0,6.847747,1.048721,3108.0,3.785627,33.99,-117.72,2.067
6.2141,4.0,6.716019,1.078479,3941.0,3.188511,33.92,-117.7,2.522
2.9107,7.0,5.545455,1.098485,431.0,3.265152,34.06,-117.7,0.953
2.5395,25.0,4.970588,1.237968,1070.0,2.860963,34.05,-117.68,1.875
4.125,36.0,6.030928,1.010309,1213.0,3.126289,34.01,-117.73,2.13
3.4267,11.0,5.128698,1.107988,2163.0,3.199704,34.03,-117.71,1.644
3.2073,20.0,4.763329,1.011053,5718.0,3.717815,34.01,-117.68,1.235
6.4559,16.0,7.641161,1.065963,1165.0,3.073879,34.15,-117.64,3.929
7.0844,11.0,7.835853,1.012959,1488.0,3.213823,34.14,-117.66,3.25
8.8204,22.0,7.44918,0.911475,933.0,3.059016,34.12,-117.66,3.905
5.8407,18.0,7.510417,1.1125,1682.0,3.504167,34.12,-117.64,2.029
2.5868,16.0,5.617414,1.108179,932.0,2.459103,34.11,-117.64,1.469
5.3368,28.0,7.241558,0.961039,1140.0,2.961039,34.11,-117.65,2.335
2.4667,30.0,4.234783,0.988406,1014.0,2.93913,34.1,-117.65,1.06
2.6818,8.0,4.649673,1.163399,2251.0,2.942484,34.09,-117.63,1.141
2.7083,46.0,4.129252,0.955782,701.0,2.384354,34.09,-117.65,1.163
3.5036,29.0,5.0,1.054348,1278.0,3.472826,34.07,-117.67,1.234
2.587,33.0,5.549333,1.090667,1008.0,2.688,34.07,-117.66,1.381
3.3958,37.0,6.018692,1.093458,1284.0,3.0,34.08,-117.64,1.304
5.4689,40.0,6.64876,1.066116,624.0,2.578512,34.08,-117.65,1.582
4.6167,11.0,4.694836,0.91784,1503.0,3.528169,34.09,-117.61,1.44
2.2765,30.0,4.021645,1.02886,2647.0,3.819625,34.07,-117.64,0.981
4.2054,10.0,5.515837,1.048265,2079.0,3.135747,34.04,-117.66,1.599
5.2551,13.0,6.071429,0.989418,1284.0,3.396825,34.04,-117.67,1.943
4.8906,16.0,6.404211,1.103158,1516.0,3.191579,34.02,-117.67,1.785
3.8125,15.0,5.460366,1.054878,1219.0,3.716463,34.02,-117.61,1.703
7.7197,8.0,9.0,1.285714,25.0,3.571429,34.02,-117.61,2.75
4.7193,4.0,5.664495,1.035016,3455.0,2.813518,34.12,-117.56,1.787
3.5488,8.0,4.768219,0.974696,3310.0,3.350202,34.09,-117.46,1.016
3.1838,32.0,5.689655,1.131034,1124.0,3.875862,34.09,-117.48,0.986
4.2121,14.0,5.140957,0.922872,1443.0,3.837766,34.11,-117.4,1.281
4.9444,16.0,5.533981,0.878641,627.0,3.043689,34.11,-117.39,1.327
2.3456,12.0,4.866324,1.267352,1054.0,2.709512,34.13,-117.37,1.408
3.6875,11.0,5.486486,1.099421,3095.0,2.987452,34.08,-117.38,1.126
3.7348,4.0,5.705277,1.178893,4775.0,3.072716,34.08,-117.36,1.258
2.8682,27.0,5.175532,0.973404,1841.0,3.264184,34.04,-117.39,0.964
2.9844,28.0,5.58651,1.090909,1480.0,4.340176,34.17,-117.35,0.792
1.4066,39.0,4.633124,1.044025,1752.0,3.672956,34.12,-117.32,0.664
3.2656,29.0,5.621622,1.092664,2188.0,4.223938,34.11,-117.34,0.906
3.0833,34.0,5.764384,1.063014,1578.0,4.323288,34.11,-117.35,0.884
3.9231,34.0,5.209719,0.984655,1195.0,3.056266,34.15,-117.31,0.96
2.875,38.0,5.426049,1.077263,1135.0,2.505519,34.16,-117.29,0.991
3.125,48.0,6.430712,1.149813,610.0,2.284644,34.14,-117.29,0.976
1.5561,35.0,4.139932,1.220137,1920.0,3.276451,34.11,-117.29,0.68
4.3362,31.0,5.945098,0.933333,596.0,2.337255,34.16,-117.25,1.594
3.9018,35.0,5.651357,1.004175,1595.0,3.329854,34.16,-117.25,0.915
2.2482,19.0,4.524978,1.077125,2680.0,2.348817,34.14,-117.25,1.145
3.6856,33.0,5.950719,1.032854,1374.0,2.821355,34.13,-117.25,0.9
2.0,37.0,4.874239,1.115619,1234.0,2.503043,34.13,-117.26,0.721
1.2171,33.0,5.084034,1.210084,850.0,3.571429,34.11,-117.26,0.593
1.9375,40.0,4.287846,1.055437,1528.0,3.257996,34.08,-117.31,0.699
4.1667,9.0,5.58322,1.040246,3630.0,2.476126,34.03,-117.29,1.977
2.025,20.0,3.745014,1.078348,3780.0,2.692308,34.06,-117.27,0.857
1.9821,23.0,4.805763,1.233725,3264.0,3.483458,34.06,-117.25,0.93
3.2604,9.0,5.018106,1.094708,1782.0,2.481894,34.06,-117.24,0.933
4.6445,17.0,6.045618,0.980792,2084.0,2.501801,34.15,-117.23,1.372
5.2591,16.0,6.041199,0.917603,811.0,3.037453,34.14,-117.21,1.407
3.3445,31.0,5.281739,0.982609,1834.0,3.189565,34.13,-117.21,0.929
3.0587,5.0,5.284007,1.272978,2382.0,2.189338,34.08,-117.21,1.431
2.189,40.0,5.217582,1.098901,1772.0,3.894505,34.07,-117.19,0.725
2.6129,52.0,5.777778,1.085714,601.0,1.907937,34.05,-117.18,1.37
6.2917,14.0,7.310263,1.016706,1570.0,3.747017,34.04,-117.21,2.247
3.9741,15.0,6.645652,1.108696,1154.0,2.508696,34.06,-117.14,1.411
5.0227,9.0,6.269565,0.952174,633.0,2.752174,34.05,-117.15,1.623
1.3906,38.0,5.403846,1.057692,151.0,2.903846,34.06,-117.12,1.208
2.8031,34.0,4.678988,1.052529,1342.0,2.610895,34.07,-117.13,0.869
3.154,23.0,5.923313,1.072086,2082.0,3.193252,34.03,-117.08,1.157
3.3365,20.0,5.782528,1.046468,1453.0,2.700743,34.02,-117.08,1.228
3.0403,26.0,5.140969,0.975037,1860.0,2.731278,34.03,-117.03,1.135
1.4318,36.0,3.842391,1.244565,1762.0,2.394022,34.9,-117.06,0.596
2.6827,17.0,5.376667,1.086667,765.0,2.55,34.46,-117.12,1.104
3.925,12.0,6.089796,1.035374,2255.0,3.068027,34.52,-117.2,1.185
3.0943,10.0,5.519708,1.039416,2044.0,2.983942,34.53,-117.33,0.971
3.0181,10.0,5.758621,1.08867,2845.0,3.503695,34.51,-117.28,1.004
3.4028,18.0,5.845133,1.20354,754.0,3.336283,35.55,-115.93,0.675
1.5489,13.0,5.65,1.284375,735.0,2.296875,34.15,-116.33,0.574
1.9779,15.0,5.791494,1.191909,2709.0,2.810166,34.15,-116.39,0.733
4.2386,18.0,9.119159,1.670561,1388.0,3.242991,34.28,-117.36,1.572
3.7708,26.0,13.603004,2.669528,1177.0,2.525751,34.23,-117.27,1.104
5.7421,16.0,17.322917,2.963542,527.0,2.744792,34.28,-117.21,1.676
2.712,21.0,16.688742,3.854305,416.0,2.754967,34.17,-117.06,0.89
5.5762,17.0,10.359649,2.377193,248.0,2.175439,34.17,-117.13,1.5
3.5288,16.0,12.368852,2.143443,556.0,2.278689,34.25,-116.9,1.897
4.9643,11.0,12.1,2.2,230.0,2.555556,34.25,-116.88,1.76
3.4912,7.0,8.355308,1.554795,2933.0,2.51113,34.85,-117.46,1.577
2.1522,31.0,5.542234,1.209809,1097.0,2.989101,34.94,-117.19,0.608
3.6343,28.0,6.861004,1.185328,721.0,2.783784,34.96,-117.08,0.798
3.1528,23.0,5.652985,1.086754,2920.0,2.723881,34.88,-116.99,0.69
3.6091,16.0,6.094139,1.147425,3562.0,3.16341,34.87,-117.0,0.872
3.9464,7.0,6.167582,1.118132,1016.0,2.791209,34.87,-117.03,1.015
0.4999,10.0,6.74,2.04,108.0,2.16,34.69,-116.9,0.55
5.7914,52.0,7.188889,0.972222,434.0,2.411111,32.76,-117.19,5.00001
3.0445,36.0,4.042813,1.030581,1211.0,1.851682,32.76,-117.15,2.148
2.5553,16.0,3.71787,1.111383,2592.0,1.586291,32.74,-117.14,1.781
2.1273,24.0,4.03551,1.135166,1775.0,2.033219,32.76,-117.14,1.423
1.9152,28.0,3.782837,1.064799,1339.0,2.345009,32.76,-117.12,1.281
2.5952,48.0,5.667925,1.026415,590.0,2.226415,32.77,-117.11,1.903
2.2604,21.0,4.17636,1.125704,1085.0,2.035647,32.76,-117.11,1.263
1.7446,23.0,3.776423,1.119919,1506.0,3.060976,32.75,-117.1,0.852
2.2,25.0,4.503165,1.018987,2272.0,3.594937,32.74,-117.11,0.987
2.2375,24.0,4.381737,1.053892,2005.0,3.001497,32.73,-117.1,1.029
1.7391,18.0,3.109489,1.087591,1639.0,2.990876,32.76,-117.08,1.25
2.6629,37.0,5.009615,0.985577,589.0,2.831731,32.74,-117.07,1.169
3.1923,31.0,5.348697,1.03006,1626.0,3.258517,32.72,-117.06,1.169
2.2454,39.0,4.449111,1.053312,2263.0,3.655897,32.71,-117.07,0.896
3.2596,33.0,5.017657,1.006421,2300.0,3.691814,32.71,-117.03,1.03
3.25,34.0,5.426573,1.034965,1684.0,3.925408,32.71,-117.03,0.996
3.7366,20.0,5.321945,0.978975,2870.0,3.771353,32.71,-117.02,1.218
3.5437,27.0,5.158501,1.025937,1286.0,3.706052,32.69,-117.04,1.158
5.0827,18.0,5.503731,0.996269,1149.0,4.287313,32.68,-117.07,1.422
3.9922,35.0,6.54023,1.111111,1761.0,3.373563,32.68,-117.05,1.298
3.9646,32.0,5.316981,0.987421,2842.0,3.574843,32.67,-117.05,1.378
3.5664,19.0,5.030822,0.941781,1010.0,3.458904,32.68,-117.05,1.504
3.16,14.0,3.204934,1.053131,1319.0,2.502846,32.69,-117.05,1.438
4.0,13.0,4.935185,0.983796,1345.0,3.113426,32.68,-117.04,0.893
